name	type	units	low_cutoff	high_cutoff	status	status_description
RPC6	SEEG	uV	512	n/a	good	n/a
RPC7	SEEG	uV	512	n/a	good	n/a
RPC8	SEEG	uV	512	n/a	good	n/a
RPC9	SEEG	uV	512	n/a	good	n/a
RPC10	SEEG	uV	512	n/a	good	n/a
RAC1	SEEG	uV	512	n/a	good	n/a
RAC2	SEEG	uV	512	n/a	good	n/a
RAC3	SEEG	uV	512	n/a	good	n/a
RAC4	SEEG	uV	512	n/a	good	n/a
RAC5	SEEG	uV	512	n/a	good	n/a
RAC6	SEEG	uV	512	n/a	good	n/a
RAC7	SEEG	uV	512	n/a	good	n/a
RAC8	SEEG	uV	512	n/a	good	n/a
RAC9	SEEG	uV	512	n/a	good	n/a
RAC10	SEEG	uV	512	n/a	good	n/a
RHT1	SEEG	uV	512	n/a	good	n/a
RHT2	SEEG	uV	512	n/a	good	n/a
RHT3	SEEG	uV	512	n/a	good	n/a
RHT4	SEEG	uV	512	n/a	good	n/a
RHT5	SEEG	uV	512	n/a	good	n/a
RHT6	SEEG	uV	512	n/a	good	n/a
RHT7	SEEG	uV	512	n/a	good	n/a
RHT8	SEEG	uV	512	n/a	good	n/a
RHT9	SEEG	uV	512	n/a	good	n/a
RHT10	SEEG	uV	512	n/a	good	n/a
RHH1	SEEG	uV	512	n/a	good	n/a
RHH2	SEEG	uV	512	n/a	good	n/a
RHH3	SEEG	uV	512	n/a	good	n/a
RHH4	SEEG	uV	512	n/a	good	n/a
RHH5	SEEG	uV	512	n/a	good	n/a
RHH6	SEEG	uV	512	n/a	good	n/a
RHH7	SEEG	uV	512	n/a	good	n/a
RHH8	SEEG	uV	512	n/a	good	n/a
RHH9	SEEG	uV	512	n/a	good	n/a
RHH10	SEEG	uV	512	n/a	good	n/a
RA1	SEEG	uV	512	n/a	good	n/a
RA2	SEEG	uV	512	n/a	good	n/a
RA3	SEEG	uV	512	n/a	good	n/a
RA4	SEEG	uV	512	n/a	good	n/a
RA5	SEEG	uV	512	n/a	good	n/a
RA6	SEEG	uV	512	n/a	good	n/a
RA7	SEEG	uV	512	n/a	good	n/a
RA8	SEEG	uV	512	n/a	good	n/a
RA9	SEEG	uV	512	n/a	good	n/a
RA10	SEEG	uV	512	n/a	good	n/a
Fp1	EEG	uV	512	n/a	bad	noise
F7	EEG	uV	512	n/a	bad	noise
T3	EEG	uV	512	n/a	bad	noise
T5	EEG	uV	512	n/a	bad	noise
O1	EEG	uV	512	n/a	bad	noise
F3	EEG	uV	512	n/a	bad	noise
C3	EEG	uV	512	n/a	bad	noise
P3	EEG	uV	512	n/a	bad	noise
Fz	EEG	uV	512	n/a	bad	noise
Cz	EEG	uV	512	n/a	bad	noise
Pz	EEG	uV	512	n/a	bad	noise
Fp2	EEG	uV	512	n/a	bad	noise
F8	EEG	uV	512	n/a	bad	noise
T4	EEG	uV	512	n/a	bad	noise
T6	EEG	uV	512	n/a	bad	noise
O2	EEG	uV	512	n/a	bad	noise
F4	EEG	uV	512	n/a	bad	noise
C4	EEG	uV	512	n/a	bad	noise
P4	EEG	uV	512	n/a	bad	noise
EKG2	ECG	uV	512	n/a	good	n/a
EKG4	ECG	uV	512	n/a	good	n/a
C142	OTHER	uV	512	n/a	bad	noise
C143	OTHER	uV	512	n/a	bad	noise
C144	OTHER	uV	512	n/a	bad	noise
C145	OTHER	uV	512	n/a	bad	noise
C146	OTHER	uV	512	n/a	bad	noise
C147	OTHER	uV	512	n/a	bad	noise
C148	OTHER	uV	512	n/a	bad	noise
C149	OTHER	uV	512	n/a	bad	noise
C150	OTHER	uV	512	n/a	bad	noise
C151	OTHER	uV	512	n/a	bad	noise
C152	OTHER	uV	512	n/a	bad	noise
C153	OTHER	uV	512	n/a	bad	noise
C154	OTHER	uV	512	n/a	bad	noise
C155	OTHER	uV	512	n/a	bad	noise
C156	OTHER	uV	512	n/a	bad	noise
C157	OTHER	uV	512	n/a	bad	noise
C158	OTHER	uV	512	n/a	bad	noise
C159	OTHER	uV	512	n/a	bad	noise
C160	OTHER	uV	512	n/a	bad	noise
C161	OTHER	uV	512	n/a	bad	noise
C162	OTHER	uV	512	n/a	bad	noise
C163	OTHER	uV	512	n/a	bad	noise
C164	OTHER	uV	512	n/a	bad	noise
C165	OTHER	uV	512	n/a	bad	noise
C166	OTHER	uV	512	n/a	bad	noise
C167	OTHER	uV	512	n/a	bad	noise
C168	OTHER	uV	512	n/a	bad	noise
C169	OTHER	uV	512	n/a	bad	noise
C170	OTHER	uV	512	n/a	bad	noise
C171	OTHER	uV	512	n/a	bad	noise
C172	OTHER	uV	512	n/a	bad	noise
C173	OTHER	uV	512	n/a	bad	noise
C174	OTHER	uV	512	n/a	bad	noise
C175	OTHER	uV	512	n/a	bad	noise
C176	OTHER	uV	512	n/a	bad	noise
C177	OTHER	uV	512	n/a	bad	noise
C178	OTHER	uV	512	n/a	bad	noise
C179	OTHER	uV	512	n/a	bad	noise
C180	OTHER	uV	512	n/a	bad	noise
C181	OTHER	uV	512	n/a	bad	noise
C182	OTHER	uV	512	n/a	bad	noise
C183	OTHER	uV	512	n/a	bad	noise
C184	OTHER	uV	512	n/a	bad	noise
C185	OTHER	uV	512	n/a	bad	noise
C186	OTHER	uV	512	n/a	bad	noise
C187	OTHER	uV	512	n/a	bad	noise
C188	OTHER	uV	512	n/a	bad	noise
C189	OTHER	uV	512	n/a	bad	noise
C190	OTHER	uV	512	n/a	bad	noise
C191	OTHER	uV	512	n/a	bad	noise
C192	OTHER	uV	512	n/a	bad	noise
C193	OTHER	uV	512	n/a	bad	noise
C194	OTHER	uV	512	n/a	bad	noise
C195	OTHER	uV	512	n/a	bad	noise
C196	OTHER	uV	512	n/a	bad	noise
C197	OTHER	uV	512	n/a	bad	noise
C198	OTHER	uV	512	n/a	bad	noise
C199	OTHER	uV	512	n/a	bad	noise
C200	OTHER	uV	512	n/a	bad	noise
C201	OTHER	uV	512	n/a	bad	noise
C202	OTHER	uV	512	n/a	bad	noise
C203	OTHER	uV	512	n/a	bad	noise
C204	OTHER	uV	512	n/a	bad	noise
C205	OTHER	uV	512	n/a	bad	noise
C206	OTHER	uV	512	n/a	bad	noise
C207	OTHER	uV	512	n/a	bad	noise
C208	OTHER	uV	512	n/a	bad	noise
C209	OTHER	uV	512	n/a	bad	noise
C210	OTHER	uV	512	n/a	bad	noise
C211	OTHER	uV	512	n/a	bad	noise
C212	OTHER	uV	512	n/a	bad	noise
C213	OTHER	uV	512	n/a	bad	noise
C214	OTHER	uV	512	n/a	bad	noise
C215	OTHER	uV	512	n/a	bad	noise
C216	OTHER	uV	512	n/a	bad	noise
C217	OTHER	uV	512	n/a	bad	noise
C218	OTHER	uV	512	n/a	bad	noise
C219	OTHER	uV	512	n/a	bad	noise
C220	OTHER	uV	512	n/a	bad	noise
C221	OTHER	uV	512	n/a	bad	noise
C222	OTHER	uV	512	n/a	bad	noise
C223	OTHER	uV	512	n/a	bad	noise
C224	OTHER	uV	512	n/a	bad	noise
C225	OTHER	uV	512	n/a	bad	noise
C226	OTHER	uV	512	n/a	bad	noise
C227	OTHER	uV	512	n/a	bad	noise
C228	OTHER	uV	512	n/a	bad	noise
C229	OTHER	uV	512	n/a	bad	noise
C230	OTHER	uV	512	n/a	bad	noise
C231	OTHER	uV	512	n/a	bad	noise
C232	OTHER	uV	512	n/a	bad	noise
C233	OTHER	uV	512	n/a	bad	noise
C234	OTHER	uV	512	n/a	bad	noise
C235	OTHER	uV	512	n/a	bad	noise
C236	OTHER	uV	512	n/a	bad	noise
C237	OTHER	uV	512	n/a	bad	noise
C238	OTHER	uV	512	n/a	bad	noise
C239	OTHER	uV	512	n/a	bad	noise
C240	OTHER	uV	512	n/a	bad	noise
C241	OTHER	uV	512	n/a	bad	noise
C242	OTHER	uV	512	n/a	bad	noise
C243	OTHER	uV	512	n/a	bad	noise
C244	OTHER	uV	512	n/a	bad	noise
C245	OTHER	uV	512	n/a	bad	noise
C246	OTHER	uV	512	n/a	bad	noise
C247	OTHER	uV	512	n/a	bad	noise
C248	OTHER	uV	512	n/a	bad	noise
C249	OTHER	uV	512	n/a	bad	noise
C250	OTHER	uV	512	n/a	bad	noise
C251	OTHER	uV	512	n/a	bad	noise
C252	OTHER	uV	512	n/a	bad	noise
C253	OTHER	uV	512	n/a	bad	noise
C254	OTHER	uV	512	n/a	bad	noise
C255	OTHER	uV	512	n/a	bad	noise
C256	OTHER	uV	512	n/a	bad	noise
DC1	MISC	n/a	512	n/a	good	simultaneously recorded room audio
DC2	MISC	n/a	512	n/a	bad	noise
DC3	MISC	n/a	512	n/a	bad	noise
DC4	MISC	n/a	512	n/a	bad	noise
DC5	MISC	n/a	512	n/a	bad	noise
DC6	MISC	n/a	512	n/a	bad	noise
DC7	MISC	n/a	512	n/a	bad	noise
DC8	MISC	n/a	512	n/a	bad	noise
DC9	MISC	n/a	512	n/a	bad	noise
DC10	MISC	n/a	512	n/a	bad	noise
DC11	MISC	n/a	512	n/a	bad	noise
DC12	MISC	n/a	512	n/a	bad	noise
DC13	MISC	n/a	512	n/a	bad	noise
DC14	MISC	n/a	512	n/a	bad	noise
DC15	MISC	n/a	512	n/a	bad	noise
DC16	MISC	n/a	512	n/a	bad	noise
TRIG	TRIG	n/a	n/a	n/a	bad	noise
OSAT	MISC	n/a	512	n/a	bad	noise
PR	MISC	n/a	512	n/a	bad	noise
STI 014	MISC	n/a	512	n/a	bad	noise
